Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,profesional,total_ambos_sexos,proporcion_profesional_pct,sexo
2025,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Medico/a,353,0.6037387333458756,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Nutricionista,6913,11.823359387025603,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Otro profesional capacitado en EMP y EMPAM,3166,5.414835211821649,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Tecnico en enfermeria,7444,12.731532949084128,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Enfermera/o,4334,27.527947154471544,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Matrona/on,400,2.540650406504065,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Medico/a,1330,8.447662601626016,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Nutricionista,3243,20.598323170731707,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Otro profesional capacitado en EMP y EMPAM,2157,13.70045731707317,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Tecnico en enfermeria,4280,27.184959349593495,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Enfermera/o,4960,21.62727827679428,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Matrona/on,894,3.898142495857679,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Medico/a,152,0.6627714310630505,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Nutricionista,9818,42.80980204063836,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Otro profesional capacitado en EMP y EMPAM,3598,15.688497427400366,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Tecnico en enfermeria,3512,15.313508328246272,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Enfermera/o,26290,32.583503749147916,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Matrona/on,481,0.5961455041209642,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Medico/a,304,0.37677387370638904,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Nutricionista,8317,10.307987854000125,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Otro profesional capacitado en EMP y EMPAM,8233,10.203879283633885,Mujer
2025,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Tecnico en enfermeria,37060,45.93170973539072,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Enfermera/o,7650,64.71533711191947,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Matrona/on,0,0.0,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Medico/a,226,1.9118517891887319,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Nutricionista,3862,32.67067084003045,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Otro profesional capacitado en EMP y EMPAM,81,0.6852212164791472,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Tecnico en enfermeria,2,0.016919042382201165,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Enfermera/o,19078,75.55045144939014,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Matrona/on,84,0.33264691905591637,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Medico/a,56,0.22176461270394426,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Nutricionista,632,2.5027720576587993,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Otro profesional capacitado en EMP y EMPAM,102,0.40392840171075556,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Tecnico en enfermeria,5300,20.988436559480437,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Enfermera/o,8750,82.88339490385526,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Matrona/on,2,0.01894477597802406,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Medico/a,145,1.3734962584067443,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Nutricionista,8,0.07577910391209625,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Otro profesional capacitado en EMP y EMPAM,290,2.7469925168134885,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13115,Lo Barnechea,Tecnico en enfermeria,1362,12.901392441034384,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Enfermera/o,11595,37.75028487709588,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Matrona/on,9076,29.549080253947587,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Medico/a,1674,5.450105811492756,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Nutricionista,2103,6.846817515871724,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Otro profesional capacitado en EMP y EMPAM,2803,9.125834282923654,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13118,Macul,Tecnico en enfermeria,3464,11.277877258668404,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Enfermera/o,17397,62.54538917850081,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Matrona/on,3064,11.015639043681468,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Medico/a,314,1.1288872910300198,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Nutricionista,2964,10.656120798130505,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Otro profesional capacitado en EMP y EMPAM,1992,7.161603451375158,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13120,Ñuñoa,Tecnico en enfermeria,2084,7.492360237282042,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Enfermera/o,22869,46.101278071201065,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Matrona/on,3720,7.499092851671168,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Medico/a,125,0.2519856468975527,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Nutricionista,10768,21.70705156634278,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Otro profesional capacitado en EMP y EMPAM,11598,23.38023626174253,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13122,Peñalolén,Tecnico en enfermeria,526,1.0603556021449019,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Enfermera/o,8098,41.03785536917853,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Matrona/on,868,4.398722951401206,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Medico/a,367,1.8598287133228604,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Nutricionista,5611,28.434601935843514,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Otro profesional capacitado en EMP y EMPAM,3820,19.358435108701162,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13123,Providencia,Tecnico en enfermeria,969,4.910555921552729,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Enfermera/o,7849,82.78662588334565,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Matrona/on,2,0.02109482122139015,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Medico/a,10,0.10547410610695074,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Nutricionista,384,4.050205674506908,Mujer
2025,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Otro profesional capacitado en EMP y EMPAM,1236,13.03659951481911,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Enfermera/o,6765,14.398518644644987,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Matrona/on,2107,4.48450536352801,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Medico/a,561,1.1940234973608037,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Nutricionista,3032,6.4532606844883365,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Otro profesional capacitado en EMP y EMPAM,18495,39.3644644985527,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Tecnico en enfermeria,16024,34.10522731142517,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Enfermera/o,3836,17.67171880038697,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Matrona/on,26,0.1197770304510066,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Medico/a,303,1.3958630856405767,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Nutricionista,3365,15.501911825678352,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Otro profesional capacitado en EMP y EMPAM,1615,7.439996314552909,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Tecnico en enfermeria,12562,57.87073294329018,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Enfermera/o,8572,39.95152870991797,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Matrona/on,1364,6.357196122296793,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Medico/a,2772,12.919463087248323,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Nutricionista,1340,6.245339299030574,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Otro profesional capacitado en EMP y EMPAM,953,4.441648023862789,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Tecnico en enfermeria,6455,30.084824757643553,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Enfermera/o,4628,14.257547751078251,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Matrona/on,2610,8.040665434380777,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Medico/a,138,0.4251386321626617,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Nutricionista,4231,13.034504004929143,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Otro profesional capacitado en EMP y EMPAM,7303,22.49845964263709,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Tecnico en enfermeria,13550,41.743684534812076,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Enfermera/o,8857,32.990650724475735,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Matrona/on,3521,13.115059410734906,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Medico/a,4152,15.465415130182144,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Nutricionista,1395,5.19611129735166,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Otro profesional capacitado en EMP y EMPAM,0,0.0,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Tecnico en enfermeria,8922,33.23276343725556,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Enfermera/o,12048,38.81443298969072,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Matrona/on,2478,7.983247422680412,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Medico/a,375,1.208118556701031,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Nutricionista,3227,10.396262886597938,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Otro profesional capacitado en EMP y EMPAM,1602,5.161082474226804,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Tecnico en enfermeria,11310,36.43685567010309,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Enfermera/o,14610,26.47170734358863,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Matrona/on,434,0.7863600949430162,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Medico/a,355,0.6432208149879509,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Nutricionista,2074,3.7578590712253805,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Otro profesional capacitado en EMP y EMPAM,1328,2.4061894149408416,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Tecnico en enfermeria,36390,65.93466326031418,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Enfermera/o,5372,22.84693573767703,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Matrona/on,418,1.777739973631608,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Medico/a,2320,9.866882150299833,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Nutricionista,1058,4.499638497852252,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Otro profesional capacitado en EMP y EMPAM,2302,9.790328754306127,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Tecnico en enfermeria,12043,51.218474886233146,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Enfermera/o,1095,20.857142857142858,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Matrona/on,18,0.34285714285714286,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Medico/a,56,1.0666666666666667,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Nutricionista,703,13.39047619047619,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Otro profesional capacitado en EMP y EMPAM,412,7.847619047619048,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Tecnico en enfermeria,2966,56.4952380952381,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Enfermera/o,2685,14.191331923890063,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Matrona/on,204,1.0782241014799154,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Medico/a,184,0.9725158562367865,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Nutricionista,507,2.6797040169133193,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Otro profesional capacitado en EMP y EMPAM,2024,10.69767441860465,Mujer
2025,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Tecnico en enfermeria,13316,70.38054968287526,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Enfermera/o,29078,38.70564118946836,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Matrona/on,5801,7.721694220376435,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Medico/a,1416,1.8848334797540132,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Nutricionista,16034,21.34281074461571,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Otro profesional capacitado en EMP y EMPAM,17440,23.214333253467508,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Tecnico en enfermeria,5357,7.130687112317973,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Enfermera/o,12615,44.95082668187001,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Matrona/on,2933,10.451111744583809,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Medico/a,645,2.2983181299885977,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Nutricionista,6125,21.82511402508552,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Otro profesional capacitado en EMP y EMPAM,3243,11.55572976054732,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Tecnico en enfermeria,2503,8.918899657924744,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Enfermera/o,9622,28.659935066869206,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Matrona/on,4982,14.839305394215591,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Medico/a,945,2.814761862210705,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Nutricionista,8270,24.632889524320138,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Otro profesional capacitado en EMP y EMPAM,8856,26.37833973728889,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Tecnico en enfermeria,898,2.6747684150954636,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Enfermera/o,1323,5.711941973922804,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Matrona/on,6,0.02590449874794923,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Medico/a,155,0.6691995509886883,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Nutricionista,163,0.7037388826526206,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Otro profesional capacitado en EMP y EMPAM,9529,41.14066142820136,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Tecnico en enfermeria,11986,51.748553665486575,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Enfermera/o,18228,31.506352087114337,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Matrona/on,1914,3.308270676691729,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Medico/a,3060,5.289084780917812,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Nutricionista,9327,16.121337827326936,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Otro profesional capacitado en EMP y EMPAM,5006,8.652666148128944,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Tecnico en enfermeria,20320,35.12228847982024,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Enfermera/o,164,2.9774872912127814,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Medico/a,2,0.03631082062454612,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Nutricionista,21,0.3812636165577342,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Otro profesional capacitado en EMP y EMPAM,1837,33.35148874364561,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Tecnico en enfermeria,3484,63.253449527959326,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Enfermera/o,83,20.906801007556673,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Matrona/on,96,24.181360201511335,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Medico/a,6,1.5113350125944585,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Nutricionista,170,42.82115869017632,Mujer
2025,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Otro profesional capacitado en EMP y EMPAM,42,10.579345088161208,Mujer
